id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5.99967e+17,Home in New Orleans · ★4.95 · 3 bedrooms · 6 beds · 2.5 baths,323664718,Nichole,0.0,Tulane - Gravier,29.966034,-90.080833,Entire home/apt,292.0,3,42,13-11-2023,2.26,39,140,24,"22-CSTR-05627, 20OSTR-02200"
5.99996e+17,Townhouse in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 3 baths,32154297,Mark,0.0,Uptown,29.92365646,-90.10503387,Entire home/apt,450.0,3,43,03-12-2023,2.83,1,275,35,"22-RSTR-06673, 22-OSTR-13029"
6.00592e+17,Condo in New Orleans · ★4.43 · 1 bedroom · 2 beds · 1 bath,442912126,Merchant Lofts,0.0,Central Business District,29.951141,-90.067764,Entire home/apt,107.0,1,51,28-11-2023,2.56,35,297,30,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.00746e+17,Home in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 private bath,82907643,Bethany,0.0,Fillmore,30.00344,-90.08201,Private room,44.0,1,36,27-11-2022,1.9,1,0,0,"20RSTR-67125, 20-OSTR-67125"
6.01672e+17,Rental unit in New Orleans · ★4.83 · 2 bedrooms · 4 beds · 1.5 baths,122848289,Kenneth,0.0,St. Roch,29.96974,-90.0558,Entire home/apt,96.0,2,18,26-11-2023,1.29,2,331,13,"22-RSTR-07182, 22OSTR-09316"
6.02096e+17,Home in New Orleans · ★4.93 · 2 bedrooms · 3 beds · 1 bath,453634413,Rojema,0.0,St. Claude,29.97246,-90.04132,Entire home/apt,89.0,3,30,23-10-2023,1.93,1,341,18,"22-RSTR-10620, 22-OSTR-10698"
6.02341e+17,Home in New Orleans · ★5.0 · 1 bedroom · 3 beds · 1 bath,46810034,Vickie,0.0,Central City,29.93046,-90.08876,Entire home/apt,139.0,2,38,25-11-2023,1.95,1,245,22,"22-RSTR-02450, 22-OSTR-02296"
6.02821e+17,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,7857697,Alison,0.0,Mcdonogh,29.94502,-90.05129,Entire home/apt,210.0,2,27,27-11-2023,2.09,1,120,25,"22-RSTR-16443, 22-OSTR-17051"
6.02919e+17,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,14700274,Nicole,0.0,Mid-City,29.9667833,-90.09238763,Entire home/apt,128.0,2,13,26-11-2023,1.36,1,73,13,"22-RSTR-17418, 22-OSTR-17239"
6.0417e+17,Home in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 private bath,13576622,Allison,0.0,Holy Cross,29.9526,-90.01133,Private room,85.0,2,24,05-11-2023,1.22,1,243,13,"21-RSTR-18440, 21-OSTR-18498"
6.04197e+17,Home in New Orleans · ★5.0 · 6 bedrooms · 7 beds · 5.5 baths,20627474,Kurt,0.0,Lower Garden District,29.93908,-90.07075,Entire home/apt,1113.0,3,25,12-11-2023,2.01,6,244,24,"22-CSTR-16953, 22-OSTR-00198"
6.04274e+17,Condo in New Orleans · ★4.82 · 1 bedroom · 1 bed · 2 baths,64365837,Mike,0.0,Lower Garden District,29.93269,-90.07572,Entire home/apt,115.0,3,94,22-11-2023,4.84,56,0,59,"22-CSTR-07514, 19-OSTR-26283"
6.04386e+17,Home in New Orleans · ★4.73 · 3 bedrooms · 3 beds · 2 baths,64365837,Mike,0.0,Tulane - Gravier,29.96072,-90.08891,Entire home/apt,149.0,3,66,13-11-2023,3.33,56,356,32,"21-CSTR-05572, 19-OSTR-26283"
6.04453e+17,Rental unit in New Orleans · ★4.79 · 2 bedrooms · 2 beds · 1 bath,11372242,Thiamanti,0.0,St. Thomas Dev,29.93025,-90.07362,Entire home/apt,142.0,2,18,29-10-2023,1.01,44,0,17,"22-CSTR-21254, 19-OSTR-70333"
6.04859e+17,Guest suite in New Orleans · ★4.82 · 1 bedroom · 1 bed · 1 bath,391430960,Cedra And Derrick,0.0,Bayou St. John,29.972527,-90.084984,Entire home/apt,104.0,1,11,29-10-2023,0.92,1,163,11,"22RSTR-08065, 22OSTR-07512"
6.05034e+17,Home in New Orleans · ★4.76 · 4 bedrooms · 4 beds · 2 baths,101652405,Russell,0.0,Central City,29.936874,-90.079918,Entire home/apt,228.0,1,16,14-11-2023,1.14,19,0,11,"22-RSTR-09103, 22-OSTR-10402"
6.05108e+17,Home in New Orleans · ★4.44 · 3 bedrooms · 3 beds · 2 baths,106289693,Vello,0.0,Milan,29.93925,-90.09841,Entire home/apt,99.0,3,58,06-11-2023,2.97,94,0,35,"22-CSTR-05209, 21-OSTR-03993"
6.05761e+17,Home in New Orleans · ★5.0 · 3 bedrooms · 7 beds · 2 baths,97467523,Frank-Crystal,0.0,Mid-City,29.96853,-90.10552,Entire home/apt,332.0,2,38,26-11-2023,2.22,2,0,20,"23-ISTR-03100, 22-OSTR-10772"
6.06835e+17,Home in New Orleans · ★4.33 · 1 bedroom · 2 beds · 1 bath,288178205,Kevin,0.0,St. Roch,29.98018,-90.04896,Entire home/apt,54.0,30,3,31-03-2023,0.2,2,306,1,0
6.07118e+17,Rental unit in New Orleans · ★4.44 · 4 bedrooms · 5 beds · 2 baths,454691031,Desiree,0.0,Seventh Ward,29.97432,-90.0651,Entire home/apt,125.0,1,31,12-11-2023,1.61,4,0,17,"20-CSTR-31444, 21-OSTR-12388"
6.08029e+17,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,95608031,Christie,0.0,St. Claude,29.97236,-90.04888,Entire home/apt,93.0,2,27,14-11-2023,1.39,4,346,11,"22-CSTR-01567, 22-OSTR-01564"
6.08205e+17,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,95608031,Christie,0.0,St. Claude,29.97042,-90.04826,Entire home/apt,68.0,30,3,22-11-2022,0.17,4,364,0,"22-CSTR-01566, 22-OSTR-01564"
6.08514e+17,Home in New Orleans · ★4.98 · 3 bedrooms · 4 beds · 2 baths,24875533,Jason,0.0,Treme - Lafitte,29.97031,-90.07882,Entire home/apt,201.0,3,127,20-11-2023,6.95,1,131,89,"22-RSTR-01749, 22-OSTR-01752"
6.08681e+17,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,18644379,Jennifer,0.0,City Park,29.98022,-90.09144,Entire home/apt,186.0,2,7,09-05-2023,0.67,1,0,7,"22-RSTR-07970, 22-OSTR-07984"
6.08851e+17,Home in New Orleans · ★4.17 · 2 bedrooms · 2 beds · 1 bath,455092295,Jamika,0.0,Dillard,29.99636,-90.06064,Entire home/apt,93.0,30,6,18-07-2022,0.34,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.09431e+17,Home in New Orleans · 2 bedrooms · 3 beds · 2 baths,177809180,Morgan,0.0,West Riverside,29.91782,-90.10443,Entire home/apt,99.0,30,2,31-07-2023,0.11,1,61,1,0
6.09628e+17,Home in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 1 bath,69898726,Merlin,0.0,St. Claude,29.963961,-90.035431,Entire home/apt,114.0,1,33,12-11-2023,1.68,3,29,22,"22-RSTR-04942, 22-OSTR-04900"
6.10017e+17,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,121682456,Evolve,0.0,Broadmoor,29.94564,-90.09967,Entire home/apt,194.0,2,8,30-04-2023,0.43,10,340,5,"22-RSTR-02663, 22-OSTR-02661"
6.10107e+17,Condo in New Orleans · ★4.67 · 1 bedroom · 1 bed · 1 bath,455361816,Stephen,0.0,French Quarter,29.961447,-90.06562,Entire home/apt,65.0,30,3,25-03-2023,0.19,1,364,1,0
6.10795e+17,Guest suite in New Orleans · ★4.78 · Studio · 1 bed · 1 bath,11372242,Thiamanti,0.0,Treme - Lafitte,29.97316,-90.07873,Entire home/apt,94.0,2,18,26-11-2023,0.96,44,59,12,"22-RSTR-08578, 23-OSTR-18046"
6.10911e+17,Home in New Orleans · ★4.72 · 2 bedrooms · 3 beds · 1 bath,319036427,Iniko,0.0,Behrman,29.93844,-90.02428,Entire home/apt,65.0,2,39,23-11-2023,4.76,2,31,39,"22-RSTR-08364, 23-OSTR-02665"
6.11499e+17,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,1821994,Suzanne,0.0,St. Roch,29.970577,-90.051353,Private room,148.0,2,3,10-10-2022,0.17,2,0,0,"22-RSTR-05567, 22-OSTR-05568"
6.12328e+17,Home in New Orleans · ★4.70 · 2 bedrooms · 3 beds · 1 bath,455827734,Jake,0.0,Mid-City,29.97443,-90.09809,Entire home/apt,112.0,1,10,05-07-2022,0.53,6,0,0,"22-CSTR-13712, 22-OSTR-07055"
6.1288e+17,Home in New Orleans · ★4.81 · 1 bedroom · 2 beds · 1 bath,453317476,Jackie,0.0,Bayou St. John,29.97029,-90.08674,Entire home/apt,88.0,3,31,05-11-2023,1.71,1,78,16,"22-RSTR-08801, 22-OSTR-10473"
6.13237e+17,Home in New Orleans · ★4.78 · 3 bedrooms · 3 beds · 2.5 baths,122324353,Jacob,0.0,Tall Timbers - Brechtel,29.89993,-89.99775,Entire home/apt,193.0,1,46,19-11-2023,2.73,1,328,27,"22-RSTR-11220, 22-OSTR-12385"
6.13237e+17,Home in New Orleans · 3 bedrooms · 3 beds · 2 baths,30582943,Melissa,0.0,Mid-City,29.96893,-90.09801,Entire home/apt,105.0,30,2,31-10-2023,0.24,8,112,2,"22-RSTR-30976, 22-OSTR-28490"
6.13254e+17,Home in New Orleans · 3 bedrooms · 3 beds · 2 baths,30582943,Melissa,0.0,Mid-City,29.96686,-90.09783,Entire home/apt,105.0,30,2,27-02-2023,0.12,8,265,1,0
6.13697e+17,Home in New Orleans · ★4.95 · 4 bedrooms · 4 beds · 3 baths,456142473,Patti,0.0,Touro,29.92623,-90.09004,Entire home/apt,270.0,3,55,25-11-2023,2.86,1,256,35,"22-CSTR-06687, 22-OSTR-07285"
6.13859e+17,Bed and breakfast in New Orleans · 1 bedroom · 1 bed · 1 shared bath,227505133,Dan,0.0,Little Woods,30.03225,-89.99599,Private room,39.0,30,0,0,0.0,5,0,0,0
6.14091e+17,Home in New Orleans · ★4.15 · 1 bedroom · 2 beds · 1 bath,397290339,Mark,0.0,Treme - Lafitte,29.965523,-90.065933,Entire home/apt,250.0,1,40,29-07-2023,2.08,6,80,25,"21RSTR-27022, 21OSTR-27010"
6.14335e+17,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,182440288,Michael,0.0,Mid-City,29.97118,-90.10257,Entire home/apt,97.0,1,54,19-11-2023,3.38,1,105,43,"22-RSTR-08880, 22-OSTR-08885"
6.14732e+17,Rental unit in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 2 baths,421040059,Jimmy,0.0,West Riverside,29.920469,-90.116133,Entire home/apt,247.0,2,24,05-11-2023,3.19,1,94,24,"23-RSTR-02287, 23-OSTR-02287"
6.15256e+17,Home in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,69898726,Merlin,0.0,St. Claude,29.96498,-90.03445,Private room,60.0,1,12,04-06-2023,0.74,3,0,1,"22-rstr-04942, 22-ostr-04900"
6.15282e+17,Home in New Orleans · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,69898726,Merlin,0.0,Bywater,29.96338,-90.03596,Private room,51.0,1,21,13-02-2023,1.08,3,0,1,"22-rstr-04942, 22-ostr-04900"
6.15292e+17,Townhouse in New Orleans · ★3.77 · 2 bedrooms · 3 beds · 2.5 baths,456532281,Antoinette,0.0,West Lake Forest,30.02441,-90.01313,Entire home/apt,110.0,2,13,13-03-2023,0.73,1,31,4,"22-RSTR-10158, 22-OSTR-10140"
6.16115e+17,Home in New Orleans · ★4.33 · 2 bedrooms · 3 beds · 2 baths,455827734,Jake,0.0,Seventh Ward,29.97372171,-90.06736913,Entire home/apt,91.0,30,6,07-07-2022,0.31,6,0,0,"22-RSTR-11656, 22-OSTR-07054"
6.16705e+17,Place to stay in New Orleans · ★4.58 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96754,-90.05425,Private room,75.0,1,24,22-10-2023,1.28,6,60,13,"22-CSTR-03901, 22-OSTR-03902"
6.16858e+17,Home in New Orleans · 3 bedrooms · 3 beds · 2.5 baths,190161950,Kay,0.0,Central City,29.94272,-90.0895,Entire home/apt,100.0,30,1,02-06-2022,0.05,3,355,0,0
6.17438e+17,Home in New Orleans · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,456988169,Kevin,0.0,Seventh Ward,29.97361,-90.06137,Entire home/apt,155.0,2,60,19-11-2023,3.33,1,27,44,"22-RSTR-07852, 22-OSTR-07564"
6.18241e+17,Guest suite in New Orleans · ★4.58 · 2 bedrooms · 2 beds · 1 bath,457178031,Cassandra,0.0,Broadmoor,29.94217,-90.10235,Entire home/apt,60.0,2,32,23-10-2023,1.68,1,0,17,"22rstr02045, 22ostr02045"
6.18249e+17,Home in New Orleans · ★4.86 · 3 bedrooms · 6 beds · 2 baths,457180089,Toshiba,0.0,U.S. Naval Base,29.9462,-90.03725,Entire home/apt,311.0,2,21,16-07-2023,1.12,1,0,11,"22CSTR-03942, 22-OSTR-06031"
6.18412e+17,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,457212330,Adolfo And Navya,0.0,City Park,29.98385,-90.09653,Entire home/apt,282.0,2,6,08-05-2023,0.32,1,0,5,"22-RSTR-06806, 21-OSTR-16689"
6.18597e+17,Home in New Orleans · ★4.71 · 2 bedrooms · 3 beds · 1 bath,457017061,Geson,0.0,Seventh Ward,29.97557,-90.05802,Entire home/apt,89.0,3,45,04-11-2023,2.35,1,146,20,"22RSTR-51700, 22OSTR-51700"
6.187e+17,Cottage in New Orleans · 2 bedrooms · 2 beds · 1 bath,121682456,Evolve,0.0,Marigny,29.96418,-90.05304,Entire home/apt,116.0,31,0,0,0.0,10,364,0,0
6.18929e+17,Home in New Orleans · ★4.90 · 2 bedrooms · 3 beds · 1 bath,52328607,Anice,0.0,Mid-City,29.97701,-90.0944,Entire home/apt,163.0,3,49,11-11-2023,2.56,1,240,31,"22-CSTR-01323, 22-OSTR-01383"
6.19382e+17,Place to stay in New Orleans · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96744,-90.05448,Private room,60.0,1,43,25-11-2023,2.26,6,74,29,"22-CSTR-03901, 22-OSTR-03902"
6.19549e+17,Place to stay in New Orleans · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96784,-90.05406,Private room,75.0,1,35,26-11-2023,1.86,6,76,23,"22-CSTR-03901, 22-OSTR-03902"
6.19597e+17,Boutique hotel in New Orleans · ★4.0 · Studio · 2 beds · 1 bath,218602737,Sonder (New Orleans),0.0,French Quarter,29.95499,-90.06576,Private room,206.0,2,38,08-10-2023,2.12,75,325,29,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.19598e+17,Place to stay in New Orleans · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96745,-90.05534,Private room,75.0,1,29,12-11-2023,1.55,6,75,18,"22-CSTR-03901, 22-OSTR-03902"
6.19609e+17,Place to stay in New Orleans · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96753,-90.05527,Private room,60.0,1,56,26-11-2023,2.95,6,64,34,"22-CSTR-03901, 22-OSTR-03902"
6.19618e+17,Place to stay in New Orleans · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,404156948,Bridgette,0.0,Marigny,29.96809,-90.05595,Private room,75.0,1,26,08-10-2023,1.39,6,79,16,"22-CSTR-03901, 22-OSTR-03902"
6.19663e+17,Home in New Orleans · ★4.60 · 3 bedrooms · 3 beds · 1 bath,436977131,Jassie,0.0,Tulane - Gravier,29.9588403,-90.0862193,Entire home/apt,97.0,2,9,29-10-2023,0.69,4,0,8,"18STR-09455, 21-OSTR-12387"
6.19737e+17,Home in New Orleans · ★5.0 · 4 bedrooms · 4 beds · 3 baths,219828,Lisa,0.0,St. Claude,29.96676,-90.03291,Entire home/apt,339.0,1,5,28-11-2023,0.36,7,307,3,"22CSTR-16013, 22OSTR-13208"
6.20108e+17,Home in New Orleans · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,457586124,Shannon,0.0,Lake Catherine,30.13898,-89.75176,Entire home/apt,400.0,2,33,25-11-2023,1.79,2,168,19,"20CSTR-12345, 20-OSTR-12345"
6.20135e+17,Rental unit in New Orleans · ★4.93 · 2 bedrooms · 3 beds · 1 bath,285160838,Steve,0.0,Bywater,29.96658,-90.04536,Entire home/apt,105.0,3,41,20-11-2023,2.38,2,296,33,"22-CSTR-15902, 22-OSTR-01548"
6.20442e+17,Home in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 1 bath,368980041,Gary,0.0,Bywater,29.961714,-90.041801,Entire home/apt,104.0,2,67,26-11-2023,4.76,1,163,59,"22-RSTR-14300, 22-OSTR-15275"
6.20861e+17,Home in New Orleans · 3 bedrooms · 4 beds · 1 bath,457750363,Jazzy,0.0,Fairgrounds,29.98153,-90.07393,Entire home/apt,145.0,30,1,31-07-2022,0.06,1,336,0,0
6.2088e+17,Home in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 2 baths,53094755,Andy,0.0,Bywater,29.96641,-90.04567,Entire home/apt,160.0,2,11,05-07-2022,0.58,1,0,0,"22-RSTR-07577, 22-OSTR-07582"
6.20901e+17,Home in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,457757904,JudyAnn,0.0,Seventh Ward,29.9697,-90.06397,Entire home/apt,85.0,2,28,27-11-2023,2.01,1,152,22,"22-RSTR-04773, 22-OSTR-06516"
6.20977e+17,Serviced apartment in New Orleans · 3 bedrooms · 4 beds · 1.5 baths,35395756,Kpvr,0.0,Seventh Ward,29.97114,-90.06192,Entire home/apt,500.0,30,2,11-11-2022,0.11,8,69,0,0
6.2104e+17,Home in New Orleans · ★4.82 · 4 bedrooms · 4 beds · 4 baths,177637901,Beau,0.0,Treme - Lafitte,29.96313,-90.07203,Entire home/apt,250.0,3,44,26-11-2023,2.33,3,280,32,"20-CSTR-31231, 20-OSTR-20476"
6.21647e+17,Home in New Orleans · ★4.81 · 2 bedrooms · 2 beds · 2 baths,457110830,Mathew,0.0,Central City,29.9407,-90.0886,Entire home/apt,111.0,2,83,27-11-2023,4.48,1,0,53,"21-RSTR-00182, 22-OSTR-09624"
6.22558e+17,Home in New Orleans · ★4.58 · 4 bedrooms · 5 beds · 2.5 baths,356431044,Kevin & Melanie,0.0,Old Aurora,29.92395,-90.00399,Entire home/apt,193.0,2,37,06-11-2023,2.17,1,0,25,"23-RSTR-00698, 23-OSTR-00698"
6.22597e+17,Home in New Orleans · ★4.82 · 5 bedrooms · 6 beds · 2 baths,112910785,Marigny,0.0,St. Claude,29.96764,-90.04334,Entire home/apt,261.0,3,57,05-11-2023,3.16,76,290,35,"21-cstr-59123, 20-ostr-00004"
6.22606e+17,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2168654,Alan,0.0,Marigny,29.96587,-90.05602,Entire home/apt,573.0,2,14,26-11-2023,0.81,1,0,9,"22-RSTR-14512, 22-OSTR-14509"
6.23103e+17,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 private bath,224557617,Maria,0.0,Bayou St. John,29.97482,-90.08639,Private room,85.0,3,22,04-11-2023,1.51,1,210,14,"22-RSTR-14889, 22-OSTR-15278"
6.23824e+17,Hotel in New Orleans · ★4.83 · 4 bedrooms · 11 beds · 4 baths,64365837,Mike,0.0,Central Business District,29.95013,-90.06828,Private room,459.0,3,18,19-11-2023,1.01,56,314,16,"21-CSTR-98751, 19-OSTR-48584"
6.25381e+17,Rental unit in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 bath,112910785,Marigny,0.0,Central Business District,29.95173,-90.07251,Entire home/apt,111.0,3,41,28-11-2023,2.25,76,339,31,"21-CSTR-19385, 20-ostr-00044"
6.26058e+17,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,450222138,Gina,0.0,St. Roch,29.97013,-90.05025,Entire home/apt,185.0,3,8,27-11-2023,0.47,3,146,6,"23-NSTR-17892, 23-OSTR-18152"
6.27558e+17,Home in New Orleans · ★4.94 · 2 bedrooms · 3 beds · 2 baths,4612517,Jason,0.0,Audubon,29.92967,-90.12153,Entire home/apt,363.0,3,17,21-05-2023,1.07,1,138,11,"22-RSTR-05787, 22-OSTR-07624"
6.27893e+17,Condo in New Orleans · 1 bedroom · 1 bed · 1 private bath,425365953,Susan,0.0,East Riverside,29.920815,-90.099815,Private room,319.0,3,0,0,0.0,4,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.28394e+17,Home in New Orleans · ★4.90 · 2 bedrooms · 4 beds · 1 bath,165721628,Ashley,0.0,St. Roch,29.98434847,-90.04586552,Entire home/apt,175.0,2,10,26-11-2023,1.04,1,335,10,"22-RSTR-00000, 00OSTR-00000"
6.2945e+17,Home in New Orleans · 2 bedrooms · 3 beds · 1 bath,145197346,Jazz,0.0,Milan,29.93717628,-90.09928519,Entire home/apt,120.0,3,2,24-05-2023,0.28,1,18,2,"22-RSTR-01468, 21-OSTR-18578"
6.29626e+17,Townhouse in New Orleans · ★New · 3 bedrooms · 4 beds · 2 baths,278688053,Nola,0.0,Central City,29.93662433,-90.09216166,Entire home/apt,92.0,1,2,16-10-2023,1.15,1,119,2,"20-CSTR-31470, 21-OSTR-12387"
6.29635e+17,Home in New Orleans · ★4.94 · 2 bedrooms · 2 beds · 2 baths,459742846,Channel,0.0,Plum Orchard,30.01773,-90.00345,Entire home/apt,62.0,30,34,02-10-2023,1.87,1,32,16,"22-RSTR-10126, 22-OSTR-10123"
6.29659e+17,Home in New Orleans · ★4.91 · 3 bedrooms · 6 beds · 1 bath,20493974,Thomai,0.0,St. Roch,29.97645,-90.05304,Entire home/apt,169.0,3,11,24-10-2023,1.19,2,254,11,"22-RSTR-17025, 22-OSTR-18022"
6.29961e+17,Rental unit in New Orleans · 3 bedrooms · 2 beds · 2 baths,237336807,Lacha Management,0.0,Seventh Ward,29.97329,-90.0715,Entire home/apt,308.0,2,1,31-03-2023,0.12,6,0,1,"23-NSTR-17898, 23-OSTR-17898"
6.30008e+17,Home in New Orleans · ★4.71 · 2 bedrooms · 2 beds · 2 baths,51754372,D'Juanna,0.0,St. Bernard Area,29.99499,-90.0794,Entire home/apt,146.0,1,14,02-04-2023,0.77,1,76,6,"20RSTR-45646, 20-OSTR-12345"
6.30246e+17,Home in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,12661273,Melissa,0.0,Bayou St. John,29.9746,-90.08654,Entire home/apt,76.0,1,39,26-11-2023,3.1,1,76,38,"22-RSTR-06007, 22-OSTR-07472"
6.30335e+17,Home in New Orleans · ★4.97 · 3 bedrooms · 3 beds · 2 baths,346587355,Bryant,0.0,West End,30.01227,-90.11856,Entire home/apt,300.0,2,31,05-11-2023,1.66,1,176,15,"22-RSTR-06524, 22-OSTR-07643"
6.30371e+17,Home in New Orleans · ★4.58 · 3 bedrooms · 3 beds · 2.5 baths,121682456,Evolve,0.0,Lake Terrace & Oaks,30.02586,-90.05696,Entire home/apt,180.0,2,12,22-10-2023,0.78,10,333,9,"22-RSTR-12168, 22-OSTR-12697"
6.30395e+17,Rental unit in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 bath,419075714,Claudia,0.0,Seventh Ward,29.96969,-90.06074,Entire home/apt,95.0,30,40,14-11-2023,2.31,6,0,33,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.31065e+17,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,15828666,Matt,0.0,Milan,29.931944,-90.099998,Entire home/apt,123.0,2,33,26-11-2023,1.91,1,326,24,"22-RSTR-05755, 22-OSTR-03691"
6.31182e+17,Home in New Orleans · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,16670167,Matt,0.0,Marlyville - Fontainbleau,29.95755,-90.10905,Private room,99.0,1,16,15-05-2023,0.87,2,89,5,"22-RSTR-07042, 22-OSTR-07040"
6.32453e+17,Vacation home in New Orleans · ★4.75 · 1 bedroom · 2 beds · 1 bath,62302207,John,0.0,Central City,29.94481,-90.08165,Entire home/apt,88.0,1,24,26-11-2023,1.3,5,57,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.32483e+17,Vacation home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,62302207,John,0.0,Central City,29.94607,-90.08128,Entire home/apt,88.0,1,25,26-11-2023,1.37,5,151,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.32494e+17,Vacation home in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,62302207,John,0.0,Central City,29.9462,-90.08186,Entire home/apt,88.0,1,23,27-11-2023,1.25,5,68,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.32507e+17,Vacation home in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,62302207,John,0.0,Central City,29.94644,-90.08188,Entire home/apt,88.0,1,27,26-11-2023,1.48,5,80,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.32811e+17,Rental unit in New Orleans · ★4.75 · Studio · 2 beds · 1 bath,33438587,Cassady,0.0,Seventh Ward,29.9797,-90.07068,Entire home/apt,65.0,2,20,15-11-2023,1.11,1,55,17,"22RSTR-04013, 22-OSTR-05956"
6.33136e+17,Home in New Orleans · ★4.91 · 4 bedrooms · 5 beds · 2 baths,56281311,Merlin And Anthony,0.0,Tall Timbers - Brechtel,29.89768,-89.99621,Entire home/apt,200.0,3,32,15-11-2023,2.29,1,0,27,"22-rstr-15401, 22-ostr-17169"
6.33421e+17,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,69121453,Ruben & Nathan,0.0,Marigny,29.96516,-90.0616,Entire home/apt,169.0,2,7,20-11-2023,0.7,1,0,7,"23-NSTR-00975, 22-OSTR-00998"
6.33499e+17,Townhouse in New Orleans · 2 bedrooms · 3 beds · 1 bath,79597408,A.M.G.,0.0,Hollygrove,29.97478,-90.12425,Entire home/apt,85.0,30,1,04-11-2023,1.0,7,95,1,0
6.33932e+17,Home in New Orleans · ★4.87 · 4 bedrooms · 5 beds · 2 baths,267363527,George,0.0,Central City,29.946148,-90.081772,Entire home/apt,243.0,1,23,01-12-2023,1.29,9,259,15,"22-CSTR-02749, 21-OSTR-12869"
6.34019e+17,Townhouse in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 1 bath,1148662,Jon,0.0,Leonidas,29.95737,-90.1246,Entire home/apt,96.0,2,6,12-11-2023,0.51,3,76,6,"23-NSTR-17757, 23-OSTR-17741"
6.34024e+17,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,548689514,Dustin,0.0,Central City,29.93605,-90.07926,Entire home/apt,129.0,2,0,0,0.0,2,61,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
6.34032e+17,Townhouse in New Orleans · 2 bedrooms · 2 beds · 1 bath,1148662,Jon,0.0,Leonidas,29.95679,-90.12308,Entire home/apt,70.0,30,1,12-03-2023,0.11,3,253,1,0
6.34165e+17,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,450222138,Gina,0.0,St. Claude,29.96881335,-90.04824143,Entire home/apt,87.0,30,3,26-02-2023,0.22,3,168,2,0
